Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h),Dir of Max Gust (10s deg),Station Name,Station ID
2001-06-10,,,,,,0.8,,35.0,23.0,St. Lawrence,27621
2001-06-11,,,,,,0.6,,46.0,29.0,St. Lawrence,27621
2001-06-12,,,,,,0.0,,41.0,25.0,St. Lawrence,27621
2001-06-13,,,,,,20.2,,57.0,25.0,St. Lawrence,27621
2001-06-14,,,,,,0.7,,50.0,23.0,St. Lawrence,27621
2001-06-15,,,,,,0.0,,54.0,29.0,St. Lawrence,27621
2001-06-16,,,,,,0.0,,52.0,3.0,St. Lawrence,27621
2001-06-17,,,,,,0.0,,50.0,27.0,St. Lawrence,27621
2001-06-18,,,,,,2.9,,61.0,28.0,St. Lawrence,27621
2001-06-19,,,,,,1.2,,63.0,29.0,St. Lawrence,27621
2001-06-20,,,,,,0.0,,74.0,24.0,St. Lawrence,27621
2001-06-21,,,,,,0.6,,80.0,30.0,St. Lawrence,27621
2001-06-22,,,,,,0.0,,33.0,31.0,St. Lawrence,27621
2001-06-23,,,,,,0.0,,43.0,25.0,St. Lawrence,27621
2001-06-24,,,,,,6.6,,,,St. Lawrence,27621
2001-06-25,,,,,,7.8,,41.0,29.0,St. Lawrence,27621
2001-06-26,,,,,,0.0,,48.0,5.0,St. Lawrence,27621
2001-06-27,,,,,,0.7,,44.0,23.0,St. Lawrence,27621
2001-06-28,,,,,,0.7,,82.0,30.0,St. Lawrence,27621
2001-06-29,,,,,,0.0,,54.0,31.0,St. Lawrence,27621
2001-06-30,,,,,,0.0,,48.0,21.0,St. Lawrence,27621
2001-07-01,,,,,,3.0,,37.0,12.0,St. Lawrence,27621
2001-07-02,,,,,,12.3,,57.0,26.0,St. Lawrence,27621
2001-07-03,,,,,,0.0,,69.0,31.0,St. Lawrence,27621
2001-07-04,,,,,,0.0,,57.0,24.0,St. Lawrence,27621
2001-07-05,,,,,,16.3,,59.0,20.0,St. Lawrence,27621
2001-07-06,,,,,,0.8,,32.0,26.0,St. Lawrence,27621
2001-07-07,,,,,,0.0,,65.0,25.0,St. Lawrence,27621
2001-07-08,,,,,,0.0,,46.0,26.0,St. Lawrence,27621
2001-07-09,,,,,,0.7,,32.0,8.0,St. Lawrence,27621
2001-07-10,,,,,,5.3,,41.0,11.0,St. Lawrence,27621
2001-07-11,,,,,,5.7,,48.0,9.0,St. Lawrence,27621
2001-07-12,,,,,,14.5,,56.0,15.0,St. Lawrence,27621
2001-07-13,,,,,,0.7,,39.0,25.0,St. Lawrence,27621
2001-07-14,,,,,,24.1,,63.0,20.0,St. Lawrence,27621
2001-07-15,,,,,,4.4,,52.0,9.0,St. Lawrence,27621
2001-07-16,,,,,,19.0,,76.0,8.0,St. Lawrence,27621
2001-07-17,,,,,,0.0,,56.0,29.0,St. Lawrence,27621
2001-07-18,,,,,,0.7,,52.0,28.0,St. Lawrence,27621
2001-07-19,,,,,,0.0,,33.0,8.0,St. Lawrence,27621
2001-07-20,,,,,,0.0,,32.0,22.0,St. Lawrence,27621
2001-07-21,,,,,,0.0,,33.0,20.0,St. Lawrence,27621
2001-07-22,,,,,,0.0,,48.0,26.0,St. Lawrence,27621
2001-07-23,,,,,,0.0,,59.0,27.0,St. Lawrence,27621
2001-07-24,,,,,,0.0,,56.0,27.0,St. Lawrence,27621
2001-07-25,,,,,,0.0,,,,St. Lawrence,27621
2001-07-26,,,,,,0.0,,61.0,26.0,St. Lawrence,27621
2001-07-27,,,,,,0.0,,76.0,28.0,St. Lawrence,27621
2001-07-28,,,,,,0.0,,41.0,26.0,St. Lawrence,27621
2001-07-29,,,,,,0.0,,57.0,29.0,St. Lawrence,27621
2001-07-30,,,,,,0.0,,54.0,28.0,St. Lawrence,27621
2001-07-31,,,,,,0.0,,,,St. Lawrence,27621
2001-08-01,,,,,,0.0,,41.0,14.0,St. Lawrence,27621
2001-08-02,,,,,,0.0,,35.0,12.0,St. Lawrence,27621
2001-08-03,,,,,,1.5,,70.0,28.0,St. Lawrence,27621
2001-08-04,,,,,,0.0,,43.0,28.0,St. Lawrence,27621
2001-08-05,,,,,,0.0,,33.0,26.0,St. Lawrence,27621
2001-08-06,,,,,,0.0,,46.0,28.0,St. Lawrence,27621
2001-08-07,,,,,,7.0,,61.0,28.0,St. Lawrence,27621
2001-08-08,,,,,,3.0,,52.0,28.0,St. Lawrence,27621
2001-08-09,,,,,,0.0,,52.0,27.0,St. Lawrence,27621
2001-08-10,,,,,,0.0,,,,St. Lawrence,27621
2001-08-12,,,,,,0.0,,46.0,27.0,St. Lawrence,27621
2001-08-13,,,,,,7.3,,37.0,15.0,St. Lawrence,27621
2001-08-14,,,,,,1.4,,46.0,28.0,St. Lawrence,27621
2001-08-15,,,,,,7.2,,,,St. Lawrence,27621
2001-08-16,,,,,,0.0,,,,St. Lawrence,27621
2001-08-17,,,,,,0.0,,41.0,27.0,St. Lawrence,27621
2001-08-18,,,,,,4.0,,50.0,28.0,St. Lawrence,27621
2001-08-19,,,,,,0.0,,59.0,10.0,St. Lawrence,27621
2001-08-20,,,,,,0.6,,43.0,10.0,St. Lawrence,27621
2001-08-21,,,,,,0.0,,,,St. Lawrence,27621
2001-08-22,,,,,,0.7,,32.0,13.0,St. Lawrence,27621
2001-08-23,,,,,,0.6,,39.0,30.0,St. Lawrence,27621
2001-08-24,,,,,,0.7,,63.0,5.0,St. Lawrence,27621
2001-08-25,,,,,,0.0,,69.0,1.0,St. Lawrence,27621
2001-08-26,,,,,,0.0,,,,St. Lawrence,27621
2001-08-27,,,,,,24.2,,,,St. Lawrence,27621
2001-08-28,,,,,,48.9,,65.0,19.0,St. Lawrence,27621
2001-08-29,,,,,,4.5,,59.0,28.0,St. Lawrence,27621
2001-08-30,,,,,,0.0,,35.0,36.0,St. Lawrence,27621
2001-08-31,,,,,,0.0,,59.0,24.0,St. Lawrence,27621
2001-09-01,,,,,,2.9,,85.0,21.0,St. Lawrence,27621
2001-09-02,,,,,,9.1,,100.0,20.0,St. Lawrence,27621
2001-09-03,,,,,,0.0,,,,St. Lawrence,27621
2001-09-04,,,,,,0.0,,32.0,23.0,St. Lawrence,27621
2001-09-05,,,,,,5.1,,33.0,14.0,St. Lawrence,27621
2001-09-06,,,,,,0.9,,65.0,32.0,St. Lawrence,27621
2001-09-07,,,,,,0.0,,52.0,29.0,St. Lawrence,27621
2001-09-08,,,,,,0.0,,61.0,30.0,St. Lawrence,27621
2001-09-09,,,,,,0.0,,39.0,30.0,St. Lawrence,27621
2001-09-10,,,,,,0.0,,32.0,35.0,St. Lawrence,27621
2001-09-11,,,,,,0.0,,33.0,26.0,St. Lawrence,27621
2001-09-12,,,,,,0.0,,44.0,34.0,St. Lawrence,27621
2001-09-13,,,,,,2.7,,59.0,14.0,St. Lawrence,27621
2001-09-14,,,,,,63.3,,76.0,4.0,St. Lawrence,27621
2001-09-15,,,,,,0.0,,83.0,32.0,St. Lawrence,27621
2001-09-16,,,,,,2.7,,54.0,25.0,St. Lawrence,27621
2001-09-17,,,,,,0.0,,57.0,26.0,St. Lawrence,27621
2001-09-18,,,,,,24.1,,82.0,7.0,St. Lawrence,27621
2001-09-19,,,,,,2.6,,104.0,4.0,St. Lawrence,27621
2001-09-20,,,,,,0.0,,41.0,26.0,St. Lawrence,27621
2001-09-21,,,,,,0.0,,37.0,25.0,St. Lawrence,27621
2001-09-22,,,,,,0.0,,35.0,24.0,St. Lawrence,27621
2001-09-23,,,,,,13.1,,54.0,22.0,St. Lawrence,27621
2001-09-24,,,,,,0.6,,35.0,30.0,St. Lawrence,27621
2001-09-25,,,,,,0.0,,32.0,30.0,St. Lawrence,27621
2001-09-26,,,,,,0.0,,48.0,10.0,St. Lawrence,27621
2001-09-27,,,,,,6.9,,65.0,6.0,St. Lawrence,27621
2001-09-28,,,,,,0.0,,50.0,3.0,St. Lawrence,27621
2001-09-29,,,,,,0.0,,56.0,34.0,St. Lawrence,27621
2001-09-30,,,,,,0.0,,74.0,30.0,St. Lawrence,27621
2001-10-01,,,,,,0.0,,48.0,28.0,St. Lawrence,27621
2001-10-02,,,,,,1.7,,46.0,7.0,St. Lawrence,27621
2001-10-03,,,,,,0.6,,82.0,30.0,St. Lawrence,27621
2001-10-04,,,,,,0.0,,65.0,26.0,St. Lawrence,27621
2001-10-05,,,,,,0.0,,52.0,27.0,St. Lawrence,27621
2001-10-06,,,,,,0.0,,56.0,23.0,St. Lawrence,27621
2001-10-07,,,,,,21.5,,65.0,22.0,St. Lawrence,27621
2001-10-08,,,,,,0.0,,43.0,31.0,St. Lawrence,27621
2001-10-09,,,,,,0.7,,56.0,31.0,St. Lawrence,27621
2001-10-10,,,,,,0.0,,72.0,28.0,St. Lawrence,27621
2001-10-11,,,,,,0.0,,52.0,25.0,St. Lawrence,27621
2001-10-12,,,,,,0.0,,80.0,27.0,St. Lawrence,27621
2001-10-13,,,,,,0.0,,74.0,10.0,St. Lawrence,27621
2001-10-14,,,,,,0.0,,35.0,11.0,St. Lawrence,27621
2001-10-15,,,,,,2.0,,61.0,27.0,St. Lawrence,27621
2001-10-16,,,,,,0.6,,72.0,33.0,St. Lawrence,27621
2001-10-17,,,,,,3.0,,89.0,18.0,St. Lawrence,27621
2001-10-18,,,,,,6.1,,100.0,18.0,St. Lawrence,27621
2001-10-19,,,,,,0.0,,87.0,31.0,St. Lawrence,27621
2001-10-20,,,,,,0.7,,59.0,27.0,St. Lawrence,27621
2001-10-21,,,,,,0.0,,74.0,31.0,St. Lawrence,27621
2001-10-22,,,,,,9.0,,89.0,30.0,St. Lawrence,27621
2001-10-23,,,,,,0.0,,82.0,30.0,St. Lawrence,27621
2001-10-24,,,,,,24.7,,76.0,18.0,St. Lawrence,27621
2001-10-25,,,,,,0.0,,41.0,32.0,St. Lawrence,27621
2001-10-26,,,,,,17.9,,44.0,14.0,St. Lawrence,27621
2001-10-27,,,,,,1.8,,37.0,24.0,St. Lawrence,27621
2001-10-28,,,,,,1.2,,56.0,29.0,St. Lawrence,27621
2001-10-29,,,,,,0.0,,,,St. Lawrence,27621
2001-10-30,,,,,,34.6,,69.0,2.0,St. Lawrence,27621
2001-10-31,,,,,,2.0,,89.0,34.0,St. Lawrence,27621
2001-11-01,,,,,,0.9,,46.0,22.0,St. Lawrence,27621
2001-11-02,,,,,,0.7,,65.0,22.0,St. Lawrence,27621
2001-11-03,,,,,,0.0,,63.0,23.0,St. Lawrence,27621
2001-11-04,,,,,,0.0,,32.0,19.0,St. Lawrence,27621
2001-11-05,,,,,,2.5,,46.0,9.0,St. Lawrence,27621
2001-11-06,,,,,,7.8,,63.0,14.0,St. Lawrence,27621
2001-11-07,,,,,,33.0,,100.0,13.0,St. Lawrence,27621
2001-11-08,,,,,,0.0,,115.0,31.0,St. Lawrence,27621
2001-11-09,,,,,,0.0,,70.0,17.0,St. Lawrence,27621
2001-11-10,,,,,,0.0,,91.0,15.0,St. Lawrence,27621
2001-11-11,,,,,,0.0,,117.0,20.0,St. Lawrence,27621
2001-11-12,,,,,,0.0,,67.0,30.0,St. Lawrence,27621
2001-11-13,,,,,,0.0,,50.0,30.0,St. Lawrence,27621
2001-11-14,,,,,,0.0,,56.0,33.0,St. Lawrence,27621
2001-11-15,,,,,,0.0,,41.0,25.0,St. Lawrence,27621
2001-11-16,,,,,,0.0,,83.0,25.0,St. Lawrence,27621
2001-11-17,,,,,,0.0,,100.0,31.0,St. Lawrence,27621
2001-11-18,,,,,,0.0,,44.0,30.0,St. Lawrence,27621
2001-11-19,,,,,,0.0,,41.0,24.0,St. Lawrence,27621
2001-11-20,,,,,,0.0,,39.0,24.0,St. Lawrence,27621
2001-11-21,,,,,,0.7,,83.0,21.0,St. Lawrence,27621
2001-11-22,,,,,,0.0,,,,St. Lawrence,27621
2001-11-23,,,,,,0.0,,41.0,35.0,St. Lawrence,27621
2001-11-24,,,,,,0.0,,,,St. Lawrence,27621
2001-11-25,,,,,,0.0,,,,St. Lawrence,27621
2001-11-26,,,,,,,,35.0,1.0,St. Lawrence,27621
2001-11-27,8.5,-0.6,4.0,,,0.0,,48.0,11.0,St. Lawrence,27621
2001-11-28,6.3,-2.0,2.2,,,6.7,,61.0,5.0,St. Lawrence,27621
2001-11-29,-1.8,-7.7,-4.8,,,0.0,,48.0,3.0,St. Lawrence,27621
2001-11-30,6.7,-3.7,1.5,,,8.1,,44.0,14.0,St. Lawrence,27621
2002-01-01,-0.5,-5.0,-2.8,,,1.3,,82,,St. Lawrence,27621
2002-01-02,-1.4,-5.8,-3.6,,,0.7,,72,,St. Lawrence,27621
2002-01-03,-0.2,-4.9,-2.6,,,0.0,,78,,St. Lawrence,27621
2002-01-04,-1.9,-9.0,-5.5,,,0.9,,78,,St. Lawrence,27621
2002-01-05,-2.1,-11.7,-6.9,,,0.8,,69,,St. Lawrence,27621
2002-01-06,0.9,-6.1,-2.6,,,0.8,,41,,St. Lawrence,27621
2002-01-07,9.3,0.9,5.1,,,13.6,,109,,St. Lawrence,27621
2002-01-08,5.2,-2.7,1.3,,,12.2,,72,,St. Lawrence,27621
2002-01-09,3.0,-4.8,-0.9,,,1.6,,54,,St. Lawrence,27621
2002-01-10,7.4,2.6,5.0,,,12.9,,63,,St. Lawrence,27621
2002-01-11,4.9,-0.9,2.0,,,0.7,,43,,St. Lawrence,27621
2002-01-12,0.8,-5.2,-2.2,,,2.0,,59,,St. Lawrence,27621
2002-01-13,7.6,-2.4,2.6,,,10.9,,95,,St. Lawrence,27621
2002-01-14,7.0,-2.5,2.3,,,1.3,,126,,St. Lawrence,27621
2002-01-15,-1.2,-7.1,-4.2,,,0.0,,67,,St. Lawrence,27621
2002-01-16,-0.2,-4.9,-2.6,,,5.0,,91,13.0,St. Lawrence,27621
2002-01-17,-1.2,-7.3,-4.3,,,0.0,,57,,St. Lawrence,27621
2002-01-18,0.3,-1.3,-0.5,,,2.2,,37,,St. Lawrence,27621
2002-01-19,0.4,-15.6,-7.6,,,0.7,,74,,St. Lawrence,27621
2002-01-20,-4.6,-15.5,-10.1,,,0.7,,59,,St. Lawrence,27621
2002-01-21,1.6,-12.4,-5.4,,,0.0,,35,,St. Lawrence,27621
2002-01-22,4.2,-6.3,-1.1,,,5.9,,119,,St. Lawrence,27621
2002-01-23,-4.8,-10.1,-7.5,,,0.0,,,,St. Lawrence,27621
2002-01-24,-3.3,-9.8,-6.6,,,0.7,,54,,St. Lawrence,27621
2002-01-25,-7.1,-15.1,-11.1,,,0.0,,,,St. Lawrence,27621
2002-01-26,-3.4,-15.0,-9.2,,,0.0,,59,,St. Lawrence,27621
2002-01-27,-7.7,-10.9,-9.3,,,0.0,,96,,St. Lawrence,27621
2002-01-28,0.4,-11.4,-5.5,,,0.7,,67,,St. Lawrence,27621
2002-01-29,3.8,-4.0,-0.1,,,0.6,,,,St. Lawrence,27621
2002-01-30,-4.0,-14.6,-9.3,,,0.0,,46,,St. Lawrence,27621
2002-01-31,-9.1,-13.1,-11.1,,,0.7,,91,,St. Lawrence,27621
2002-02-01,-4.6,-10.1,-7.4,,,1.5,,70,,St. Lawrence,27621
2002-02-02,1.6,-7.1,-2.8,,,3.4,,124,,St. Lawrence,27621
2002-02-03,-5.2,-8.1,-6.7,,,0.0,,100,,St. Lawrence,27621
2002-02-04,-1.0,-9.6,-5.3,,,0.0,,,,St. Lawrence,27621
2002-02-05,-1.7,-4.2,-3.0,,,4.6,,106,,St. Lawrence,27621
2002-02-06,-1.6,-7.6,-4.6,,,0.0,,76,,St. Lawrence,27621
2002-02-07,-7.5,-13.4,-10.5,,,0.7,,87,,St. Lawrence,27621
2002-02-08,-5.9,-11.8,-8.9,,,0.7,,57,,St. Lawrence,27621
2002-02-09,-6.9,-12.0,-9.5,,,0.0,,59,,St. Lawrence,27621
2002-02-10,-0.9,-9.9,-5.4,,,0.0,,56,,St. Lawrence,27621
2002-02-11,5.6,-9.0,-1.7,,,18.9,,124,,St. Lawrence,27621
2002-02-12,-3.6,-17.9,-10.8,,,0.0,,74,,St. Lawrence,27621
2002-02-13,3.2,-4.0,-0.4,,,5.2,,98,,St. Lawrence,27621
2002-02-14,-4.0,-9.5,-6.8,,,0.0,,80,,St. Lawrence,27621
2002-02-15,1.5,-8.7,-3.6,,,0.0,,83,,St. Lawrence,27621
2002-02-16,5.6,1.0,3.3,,,2.1,,117,,St. Lawrence,27621
2002-02-17,5.9,1.5,3.7,,,14.1,,109,,St. Lawrence,27621
2002-02-18,2.8,-2.9,-0.1,,,2.9,,87,,St. Lawrence,27621
2002-02-19,3.9,-2.3,0.8,,,10.8,,74,,St. Lawrence,27621
2002-02-20,3.9,-0.7,1.6,,,,,46,3.0,St. Lawrence,27621
2002-02-21,0.6,-2.0,-0.7,,,0.0,,52,8.0,St. Lawrence,27621
2002-02-22,5.6,0.2,2.9,,,4.7,,50,12.0,St. Lawrence,27621
2002-02-23,3.9,-1.8,1.1,,,0.8,,74,28.0,St. Lawrence,27621
2002-02-24,1.3,-8.0,-3.4,,,0.0,,46,27.0,St. Lawrence,27621
2002-02-25,-1.5,-9.5,-5.5,,,0.0,,35,1.0,St. Lawrence,27621
2002-02-26,0.7,-10.6,-5.0,,,0.0,,48,16.0,St. Lawrence,27621
2002-02-27,3.3,-0.5,1.4,,,0.0,,59,10.0,St. Lawrence,27621
2002-02-28,8.6,-0.2,4.2,,,5.0,,102,15.0,St. Lawrence,27621
2002-03-01,2.1,-7.1,-2.5,,,0.0,,76,25.0,St. Lawrence,27621
2002-03-02,3.2,-7.8,-2.3,,,0.0,,61,27.0,St. Lawrence,27621
2002-03-03,5.2,-7.1,-1.0,,,7.9,,122,18.0,St. Lawrence,27621
2002-03-04,9.7,1.3,5.5,,,25.5,,104,18.0,St. Lawrence,27621
2002-03-05,1.3,-8.2,-3.5,,,0.0,,87,27.0,St. Lawrence,27621
2002-03-06,-2.0,-10.8,-6.4,,,0.6,,82,27.0,St. Lawrence,27621
2002-03-07,-1.7,-10.7,-6.2,,,0.8,,52,28.0,St. Lawrence,27621
2002-03-08,0.7,-11.8,-5.6,,,0.0,,83,29.0,St. Lawrence,27621
2002-03-09,-2.7,-12.7,-7.7,,,0.7,,35,15.0,St. Lawrence,27621
2002-03-10,11.8,-2.7,4.6,,,1.4,,117,16.0,St. Lawrence,27621
2002-03-11,11.8,-7.0,2.4,,,5.3,,117,18.0,St. Lawrence,27621
2002-03-12,-0.1,-5.2,-2.7,,,0.7,,74,27.0,St. Lawrence,27621
2002-03-13,3.9,-4.3,-0.2,,,0.6,,59,22.0,St. Lawrence,27621
2002-03-14,8.8,-3.3,2.8,,,45.8,,124,27.0,St. Lawrence,27621
2002-03-15,-2.6,-5.9,-4.3,,,0.0,,137,28.0,St. Lawrence,27621
2002-03-16,-2.3,-6.6,-4.5,,,5.1,,69,28.0,St. Lawrence,27621
2002-03-17,0.9,-3.4,-1.3,,,0.6,,80,7.0,St. Lawrence,27621
2002-03-18,1.8,-3.4,-0.8,,,0.0,,82,1.0,St. Lawrence,27621
2002-03-19,-1.1,-5.1,-3.1,,,0.0,,72,2.0,St. Lawrence,27621
2002-03-20,0.5,-8.4,-4.0,,,0.0,,54,36.0,St. Lawrence,27621
2002-03-21,0.7,-9.7,-4.5,,,0.0,,69,13.0,St. Lawrence,27621
2002-03-22,2.2,-4.6,-1.2,,,2.5,,74,12.0,St. Lawrence,27621
2002-03-23,-1.0,-6.8,-3.9,,,0.0,,87,23.0,St. Lawrence,27621
2002-03-24,2.6,-2.8,-0.1,,,1.2,,102,23.0,St. Lawrence,27621
2002-03-25,-0.1,-8.5,-4.3,,,0.0,,82,29.0,St. Lawrence,27621
2002-03-26,1.1,-9.3,-4.1,,,0.6,,72,30.0,St. Lawrence,27621
2002-03-27,4.5,-3.3,0.6,,,0.0,,102,20.0,St. Lawrence,27621
2002-03-28,10.4,4.1,7.3,,,12.4,,100,18.0,St. Lawrence,27621
2002-03-29,5.5,-0.6,2.5,,,0.0,,80,29.0,St. Lawrence,27621
2002-03-30,3.6,-1.1,1.3,,,0.0,,35,12.0,St. Lawrence,27621
2002-03-31,7.8,-0.4,3.7,,,3.6,,56,16.0,St. Lawrence,27621
2002-04-01,7.2,1.9,4.6,,,12.0,,69,11.0,St. Lawrence,27621
2002-04-02,7.4,1.1,4.3,,,4.4,,96,26.0,St. Lawrence,27621
2002-04-03,8.8,-0.4,4.2,,,0.0,,69,28.0,St. Lawrence,27621
2002-04-04,8.4,0.0,4.2,,,12.8,,82,19.0,St. Lawrence,27621
2002-04-05,6.6,-1.6,2.5,,,0.6,,74,28.0,St. Lawrence,27621
2002-04-06,6.7,-2.6,2.1,,,0.0,,61,7.0,St. Lawrence,27621
2002-04-07,2.7,-1.2,0.8,,,2.4,,50,1.0,St. Lawrence,27621
2002-04-08,3.7,-4.4,-0.4,,,0.0,,37,32.0,St. Lawrence,27621
2002-04-09,4.6,-4.9,-0.2,,,0.0,,56,20.0,St. Lawrence,27621
2002-04-10,4.0,0.6,2.3,,,4.7,,67,21.0,St. Lawrence,27621
2002-04-11,6.1,-3.6,1.3,,,0.0,,83,32.0,St. Lawrence,27621
2002-04-12,6.5,-5.6,0.5,,,0.0,,61,24.0,St. Lawrence,27621
2002-04-13,5.5,0.6,3.1,,,2.1,,93,23.0,St. Lawrence,27621
2002-04-14,9.0,-0.4,4.3,,,5.3,,63,10.0,St. Lawrence,27621
2002-04-15,3.1,-0.4,1.4,,,2.6,,54,8.0,St. Lawrence,27621
2002-04-16,9.0,0.2,4.6,,,8.5,,57,30.0,St. Lawrence,27621
2002-04-17,10.4,-5.5,2.5,,,1.0,,67,33.0,St. Lawrence,27621
2002-04-18,4.9,-6.2,-0.7,,,0.0,,78,31.0,St. Lawrence,27621
2002-04-19,9.8,-3.6,3.1,,,0.0,,67,31.0,St. Lawrence,27621
2002-04-20,11.2,-2.1,4.6,,,3.0,,106,29.0,St. Lawrence,27621
2002-04-21,4.1,-2.1,1.0,,,0.0,,80,28.0,St. Lawrence,27621
2002-04-22,10.3,-1.8,4.3,,,0.6,,80,25.0,St. Lawrence,27621
2002-04-23,2.3,-1.2,0.6,,,1.5,,93,3.0,St. Lawrence,27621
2002-04-24,3.7,-0.5,1.6,,,0.6,,82,3.0,St. Lawrence,27621
2002-04-25,4.3,0.5,2.4,,,0.0,,37,9.0,St. Lawrence,27621
2002-04-26,6.2,-0.4,2.9,,,4.6,,72,13.0,St. Lawrence,27621
2002-04-27,4.5,0.5,2.5,,,0.0,,89,27.0,St. Lawrence,27621
2002-04-28,4.0,-0.7,1.7,,,1.2,,109,28.0,St. Lawrence,27621
2002-04-29,6.9,-1.4,2.8,,,18.0,,74,9.0,St. Lawrence,27621
2002-04-30,6.8,2.2,4.5,,,0.6,,67,25.0,St. Lawrence,27621
2002-05-01,6.5,-0.2,3.2,,,0.0,,61,28.0,St. Lawrence,27621
2002-05-02,9.5,1.0,5.3,,,0.0,,52,26.0,St. Lawrence,27621
2002-05-03,9.7,0.7,5.2,,,16.7,,85,9.0,St. Lawrence,27621
2002-05-04,8.2,0.9,4.6,,,3.9,,143,29.0,St. Lawrence,27621
2002-05-05,12.5,-1.1,5.7,,,0.0,,57,30.0,St. Lawrence,27621
2002-05-06,6.5,-1.1,2.7,,,0.0,,33,21.0,St. Lawrence,27621
2002-05-07,8.4,1.3,4.9,,,0.0,,39,22.0,St. Lawrence,27621
2002-05-08,7.2,0.9,4.1,,,14.6,,69,29.0,St. Lawrence,27621
2002-05-09,9.5,-0.9,4.3,,,0.0,,67,28.0,St. Lawrence,27621
2002-05-10,8.0,-1.0,3.5,,,23.0,,48,15.0,St. Lawrence,27621
2002-05-11,12.9,1.4,7.2,,,1.3,,80,28.0,St. Lawrence,27621
2002-05-12,14.2,0.2,7.2,,,0.0,,69,29.0,St. Lawrence,27621
2002-05-13,9.8,-0.6,4.6,,,0.0,,54,29.0,St. Lawrence,27621
2002-05-14,7.4,0.0,3.7,,,10.4,,70,13.0,St. Lawrence,27621
2002-05-15,8.1,1.5,4.8,,,41.1,,87,11.0,St. Lawrence,27621
2002-05-16,7.8,1.9,4.9,,,0.7,,80,28.0,St. Lawrence,27621
2002-05-17,10.3,0.6,5.5,,,0.0,,35,27.0,St. Lawrence,27621
2002-05-18,13.4,3.4,8.4,,,1.4,,<31,,St. Lawrence,27621
2002-05-19,10.7,2.1,6.4,,,5.8,,83,30.0,St. Lawrence,27621
2002-05-20,13.2,1.5,7.4,,,0.0,,54,31.0,St. Lawrence,27621
2002-05-21,10.1,3.5,6.8,,,4.2,,52,32.0,St. Lawrence,27621
2002-05-22,12.3,1.3,6.8,,,0.6,,65,27.0,St. Lawrence,27621
2002-05-23,11.7,1.6,6.7,,,0.0,,80,27.0,St. Lawrence,27621
2002-05-24,13.2,4.3,8.8,,,3.5,,70,24.0,St. Lawrence,27621
2002-05-25,12.6,0.4,6.5,,,13.2,,87,30.0,St. Lawrence,27621
2002-05-26,12.7,0.9,6.8,,,0.6,,63,27.0,St. Lawrence,27621
2002-05-27,8.0,3.2,5.6,,,0.0,,54,24.0,St. Lawrence,27621
2002-05-28,18.1,6.2,12.2,,,0.0,,56,33.0,St. Lawrence,27621
2002-05-29,18.4,5.5,12.0,,,0.0,,50,26.0,St. Lawrence,27621
2002-05-30,13.9,5.7,9.8,,,0.0,,63,22.0,St. Lawrence,27621
2002-05-31,11.8,9.3,10.6,,,9.9,,44,26.0,St. Lawrence,27621
2002-06-01,16.3,8.1,12.2,,,31.8,,70,17.0,St. Lawrence,27621
2002-06-02,12.9,7.4,10.2,,,0.0,,54,22.0,St. Lawrence,27621
2002-06-03,14.8,5.8,10.3,,,0.8,,69,24.0,St. Lawrence,27621
2002-06-04,15.1,3.7,9.4,,,0.8,,76,25.0,St. Lawrence,27621
2002-06-05,17.5,3.8,10.7,,,0.0,,48,20.0,St. Lawrence,27621
2002-06-06,10.8,5.9,8.4,,,20.5,,74,20.0,St. Lawrence,27621
2002-06-07,15.8,7.1,11.5,,,0.0,,54,2.0,St. Lawrence,27621
2002-06-08,14.1,2.6,8.4,,,0.0,,41,2.0,St. Lawrence,27621
2002-06-09,14.0,2.6,8.3,,,0.0,,43,20.0,St. Lawrence,27621
2002-06-10,6.5,4.7,5.6,,,0.0,,39,6.0,St. Lawrence,27621
2002-06-11,14.0,5.8,9.9,,,0.0,,61,26.0,St. Lawrence,27621
2002-06-12,15.9,1.7,8.8,,,0.6,,43,18.0,St. Lawrence,27621
2002-06-13,11.1,1.1,6.1,,,0.0,,37,24.0,St. Lawrence,27621
2002-06-14,13.0,4.9,9.0,,,0.0,,83,21.0,St. Lawrence,27621
2002-06-15,13.7,6.6,10.2,,,0.0,,54,33.0,St. Lawrence,27621
2002-06-16,7.9,5.8,6.9,,,0.0,,59,5.0,St. Lawrence,27621
2002-06-17,15.1,6.8,11.0,,,0.0,,63,22.0,St. Lawrence,27621
2002-06-18,18.3,3.9,11.1,,,0.0,,43,22.0,St. Lawrence,27621
2002-06-19,17.0,3.8,10.4,,,0.0,,<31,,St. Lawrence,27621
2002-06-20,23.0,6.5,14.8,,,0.0,,52,26.0,St. Lawrence,27621
2002-06-21,17.4,7.7,12.6,,,0.0,,72,20.0,St. Lawrence,27621
2002-06-22,15.4,8.5,12.0,,,0.0,,63,20.0,St. Lawrence,27621
2002-06-23,18.5,4.9,11.7,,,0.0,,61,1.0,St. Lawrence,27621
2002-06-24,11.1,4.5,7.8,,,42.6,,54,6.0,St. Lawrence,27621
2002-06-25,16.0,10.0,13.0,,,3.5,,63,27.0,St. Lawrence,27621
2002-06-26,20.7,7.3,14.0,,,0.0,,50,20.0,St. Lawrence,27621
