Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h),Station Name,Station ID
2013-11-10,4.6,-0.2,2.2,,,,,,Grates Cove,10818
2013-11-11,4.8,0.6,2.7,,,,,95.0,Grates Cove,10818
2013-11-12,9.8,0.7,5.3,,,,,70.0,Grates Cove,10818
2013-11-13,10.0,0.1,5.1,,,,,70.0,Grates Cove,10818
2013-11-14,1.7,-0.3,0.7,,,,,41.0,Grates Cove,10818
2013-11-15,5.5,0.4,3.0,,,,,41.0,Grates Cove,10818
2013-11-16,9.3,5.4,7.4,,,,,44.0,Grates Cove,10818
2013-11-17,9.3,5.1,7.2,,,,,50.0,Grates Cove,10818
2013-11-18,6.3,3.6,5.0,,,,,35.0,Grates Cove,10818
2013-11-19,7.6,5.2,6.4,,,,,80.0,Grates Cove,10818
2013-11-20,7.2,1.8,4.5,,,,,65.0,Grates Cove,10818
2013-11-21,5.3,0.7,3.0,,,,,82.0,Grates Cove,10818
2013-11-22,4.4,2.4,3.4,,,,,85.0,Grates Cove,10818
2013-11-23,4.2,1.6,2.9,,,,,65.0,Grates Cove,10818
2013-11-24,4.3,-0.2,2.1,,,,,91.0,Grates Cove,10818
2013-11-25,1.9,-0.8,0.6,,,,,69.0,Grates Cove,10818
2013-11-26,2.9,0.0,1.5,,,,,65.0,Grates Cove,10818
2013-11-27,6.5,2.0,4.3,,,,,69.0,Grates Cove,10818
2013-11-28,11.2,5.6,8.4,,,,,98.0,Grates Cove,10818
2013-11-29,5.6,0.2,2.9,,,,,56.0,Grates Cove,10818
2013-11-30,0.7,-6.3,-2.8,,,,,56.0,Grates Cove,10818
2013-12-01,-1.1,-6.3,-3.7,,,,,41.0,Grates Cove,10818
2013-12-02,3.5,-2.1,0.7,,,,,69.0,Grates Cove,10818
2013-12-03,10.0,3.5,6.8,,,,,82.0,Grates Cove,10818
2013-12-04,11.7,3.0,7.4,,,,,95.0,Grates Cove,10818
2013-12-05,4.6,0.4,2.5,,,,,72.0,Grates Cove,10818
2013-12-06,9.4,-0.1,4.7,,,,,74.0,Grates Cove,10818
2013-12-07,6.3,-1.4,2.5,,,,,56.0,Grates Cove,10818
2013-12-08,-0.7,-6.8,-3.8,,,,,78.0,Grates Cove,10818
2013-12-09,-2.7,-6.8,-4.8,,,,,57.0,Grates Cove,10818
2013-12-10,1.0,-3.8,-1.4,,,,,54.0,Grates Cove,10818
2013-12-11,-1.2,-7.8,-4.5,,,,,78.0,Grates Cove,10818
2013-12-12,-5.7,-9.7,-7.7,,,,,65.0,Grates Cove,10818
2013-12-13,-6.7,-10.4,-8.6,,,,,72.0,Grates Cove,10818
2013-12-14,-6.7,-9.9,-8.3,,,,,80.0,Grates Cove,10818
2013-12-15,-1.2,-8.4,-4.8,,,,,74.0,Grates Cove,10818
2013-12-16,1.9,-2.5,-0.3,,,,,72.0,Grates Cove,10818
2013-12-17,-1.6,-9.5,-5.6,,,,,61.0,Grates Cove,10818
2013-12-18,2.7,-9.6,-3.5,,,,,,Grates Cove,10818
2013-12-19,5.8,-5.9,-0.1,,,,,100.0,Grates Cove,10818
2013-12-20,-3.1,-7.6,-5.4,,,,,67.0,Grates Cove,10818
2013-12-21,-1.0,-7.2,-4.1,,,,,39.0,Grates Cove,10818
2013-12-22,-0.2,-10.3,-5.3,,,,,48.0,Grates Cove,10818
2013-12-23,-7.2,-10.4,-8.8,,,,,37.0,Grates Cove,10818
2013-12-24,-3.6,-7.6,-5.6,,,,,46.0,Grates Cove,10818
2013-12-25,-3.9,-10.2,-7.1,,,,,63.0,Grates Cove,10818
2013-12-26,-4.7,-10.3,-7.5,,,,,52.0,Grates Cove,10818
2013-12-27,1.8,-4.7,-1.5,,,,,76.0,Grates Cove,10818
2013-12-28,0.0,-5.4,-2.7,,,,,78.0,Grates Cove,10818
2013-12-29,-0.3,-12.1,-6.2,,,,,76.0,Grates Cove,10818
2013-12-30,-1.2,-11.6,-6.4,,,,,61.0,Grates Cove,10818
2013-12-31,-2.2,-9.7,-6.0,,,,,74.0,Grates Cove,10818
2014-01-01,-9.5,-13.8,-11.7,,,,,70.0,Grates Cove,10818
2014-01-02,-12.0,-17.8,-14.9,,,,,82.0,Grates Cove,10818
2014-01-03,-5.6,-17.7,-11.7,,,,,95.0,Grates Cove,10818
2014-01-04,-6.9,-14.4,-10.7,,,,,98.0,Grates Cove,10818
2014-01-05,-3.1,-10.1,-6.6,,,,,67.0,Grates Cove,10818
2014-01-06,-0.1,-6.9,-3.5,,,,,96.0,Grates Cove,10818
2014-01-07,9.8,-4.7,2.6,,,,,109.0,Grates Cove,10818
2014-01-08,-4.5,-9.0,-6.8,,,,,,Grates Cove,10818
2014-01-09,-4.1,-10.4,-7.3,,,,,83.0,Grates Cove,10818
2014-01-10,-2.9,-12.1,-7.5,,,,,72.0,Grates Cove,10818
2014-01-11,1.1,-3.3,-1.1,,,,,61.0,Grates Cove,10818
2014-01-12,10.9,0.7,5.8,,,,,102.0,Grates Cove,10818
2014-01-13,4.5,-1.1,1.7,,,,,74.0,Grates Cove,10818
2014-01-14,7.0,-1.9,2.6,,,,,67.0,Grates Cove,10818
2014-01-15,11.3,2.4,6.9,,,,,113.0,Grates Cove,10818
2014-01-16,5.4,1.0,3.2,,,,,56.0,Grates Cove,10818
2014-01-17,10.1,-0.9,4.6,,,,,67.0,Grates Cove,10818
2014-01-18,2.2,-0.7,0.8,,,,,,Grates Cove,10818
2014-01-19,1.9,-1.4,0.3,,,,,70.0,Grates Cove,10818
2014-01-20,1.7,-1.3,0.2,,,,,63.0,Grates Cove,10818
2014-01-21,3.7,-5.1,-0.7,,,,,76.0,Grates Cove,10818
2014-01-22,8.3,-5.4,1.5,,,,,54.0,Grates Cove,10818
2014-01-23,7.8,-5.0,1.4,,,,,102.0,Grates Cove,10818
2014-01-24,-2.6,-7.0,-4.8,,,,,65.0,Grates Cove,10818
2014-01-25,-3.1,-8.6,-5.9,,,,,57.0,Grates Cove,10818
2014-01-26,5.9,-3.2,1.4,,,,,102.0,Grates Cove,10818
2014-01-27,2.0,-5.2,-1.6,,,,,93.0,Grates Cove,10818
2014-01-28,8.6,-10.2,-0.8,,,,,80.0,Grates Cove,10818
2014-01-29,-5.4,-10.4,-7.9,,,,,67.0,Grates Cove,10818
2014-01-30,-5.8,-8.7,-7.3,,,,,76.0,Grates Cove,10818
2014-01-31,2.1,-8.0,-3.0,,,,,67.0,Grates Cove,10818
2014-02-01,0.4,-7.0,-3.3,,,,,56.0,Grates Cove,10818
2014-02-02,-1.6,-6.8,-4.2,,,,,46.0,Grates Cove,10818
2014-02-03,-1.9,-9.1,-5.5,,,,,57.0,Grates Cove,10818
2014-02-04,-5.4,-9.6,-7.5,,,,,46.0,Grates Cove,10818
2014-02-05,-7.4,-11.3,-9.4,,,,,57.0,Grates Cove,10818
2014-02-06,-7.3,-13.9,-10.6,,,,,69.0,Grates Cove,10818
2014-02-07,-4.4,-13.0,-8.7,,,,,59.0,Grates Cove,10818
2014-02-08,-3.6,-9.9,-6.8,,,,,69.0,Grates Cove,10818
2014-02-09,-6.9,-15.0,-11.0,,,,,52.0,Grates Cove,10818
2014-02-10,-10.2,-14.8,-12.5,,,,,41.0,Grates Cove,10818
2014-02-11,-10.0,-13.9,-12.0,,,,,50.0,Grates Cove,10818
2014-02-12,-6.3,-14.5,-10.4,,,,,56.0,Grates Cove,10818
2014-02-13,-2.5,-8.5,-5.5,,,,,57.0,Grates Cove,10818
2014-02-14,8.3,-3.9,2.2,,,,,120.0,Grates Cove,10818
2014-02-15,3.2,-4.2,-0.5,,,,,117.0,Grates Cove,10818
2014-02-16,4.3,-4.6,-0.2,,,,,120.0,Grates Cove,10818
2014-02-17,-2.8,-5.4,-4.1,,,,,120.0,Grates Cove,10818
2014-02-18,-4.3,-7.8,-6.1,,,,,61.0,Grates Cove,10818
2014-02-19,-1.0,-7.6,-4.3,,,,,56.0,Grates Cove,10818
2014-02-20,2.3,-2.8,-0.3,,,,,89.0,Grates Cove,10818
2014-02-21,-0.9,-3.3,-2.1,,,,,82.0,Grates Cove,10818
2014-02-22,0.3,-3.9,-1.8,,,,,72.0,Grates Cove,10818
2014-02-23,1.5,-2.0,-0.3,,,,,57.0,Grates Cove,10818
2014-02-24,-0.3,-3.3,-1.8,,,,,52.0,Grates Cove,10818
2014-02-25,-1.8,-9.0,-5.4,,,,,65.0,Grates Cove,10818
2014-02-26,-6.2,-9.3,-7.8,,,,,54.0,Grates Cove,10818
2014-02-27,-5.2,-8.1,-6.7,,,,,44.0,Grates Cove,10818
2014-02-28,-1.3,-8.9,-5.1,,,,,102.0,Grates Cove,10818
2014-03-01,-6.7,-9.7,-8.2,,,,,87.0,Grates Cove,10818
2014-03-02,-1.8,-9.5,-5.7,,,,,69.0,Grates Cove,10818
2014-03-03,-5.8,-12.9,-9.4,,,,,57.0,Grates Cove,10818
2014-03-04,-11.5,-17.0,-14.3,,,,,76.0,Grates Cove,10818
2014-03-05,-10.7,-17.1,-13.9,,,,,72.0,Grates Cove,10818
2014-03-06,-8.2,-14.4,-11.3,,,,,43.0,Grates Cove,10818
2014-03-07,-3.4,-12.5,-8.0,,,,,78.0,Grates Cove,10818
2014-03-08,0.9,-4.3,-1.7,,,,,65.0,Grates Cove,10818
2014-03-09,-0.4,-8.9,-4.7,,,,,56.0,Grates Cove,10818
2014-03-10,-2.8,-10.2,-6.5,,,,,,Grates Cove,10818
2014-03-11,-1.9,-11.0,-6.5,,,,,39.0,Grates Cove,10818
2014-03-12,1.1,-5.1,-2.0,,,,,57.0,Grates Cove,10818
2014-03-13,9.2,-2.3,3.5,,,,,95.0,Grates Cove,10818
2014-03-14,6.5,-8.8,-1.2,,,,,83.0,Grates Cove,10818
2014-03-15,-4.0,-9.8,-6.9,,,,,39.0,Grates Cove,10818
2014-03-16,1.3,-6.6,-2.7,,,,,76.0,Grates Cove,10818
2014-03-17,-3.1,-10.4,-6.8,,,,,87.0,Grates Cove,10818
2014-03-18,-1.6,-10.5,-6.1,,,,,65.0,Grates Cove,10818
2014-03-19,2.2,-4.0,-0.9,,,,,39.0,Grates Cove,10818
2014-03-20,0.4,-4.7,-2.2,,,,,61.0,Grates Cove,10818
2014-03-21,3.4,-2.9,0.3,,,,,93.0,Grates Cove,10818
2014-03-22,2.3,-4.3,-1.0,,,,,54.0,Grates Cove,10818
2014-03-23,0.7,-3.4,-1.4,,,,,61.0,Grates Cove,10818
2014-03-24,-2.3,-3.4,-2.9,,,,,56.0,Grates Cove,10818
2014-03-25,-3.0,-8.6,-5.8,,,,,65.0,Grates Cove,10818
2014-03-26,2.4,-9.0,-3.3,,,,,107.0,Grates Cove,10818
2014-03-27,4.8,-3.2,0.8,,,,,93.0,Grates Cove,10818
2014-03-28,0.5,-3.6,-1.6,,,,,80.0,Grates Cove,10818
2014-03-29,2.0,-3.1,-0.6,,,,,52.0,Grates Cove,10818
2014-03-30,-1.5,-4.9,-3.2,,,,,41.0,Grates Cove,10818
2014-03-31,-2.6,-4.9,-3.8,,,,,56.0,Grates Cove,10818
2014-04-01,-0.6,-2.7,-1.7,,,,,76.0,Grates Cove,10818
2014-04-02,-0.5,-2.8,-1.7,,,,,74.0,Grates Cove,10818
2014-04-03,-2.5,-4.6,-3.6,,,,,50.0,Grates Cove,10818
2014-04-04,4.6,-5.5,-0.5,,,,,33.0,Grates Cove,10818
2014-04-05,0.6,-2.0,-0.7,,,,,48.0,Grates Cove,10818
2014-04-06,3.2,-2.0,0.6,,,,,89.0,Grates Cove,10818
2014-04-07,3.2,-0.8,1.2,,,,,72.0,Grates Cove,10818
2014-04-08,5.7,-1.4,2.2,,,,,85.0,Grates Cove,10818
2014-04-09,10.8,-1.0,4.9,,,,,109.0,Grates Cove,10818
2014-04-10,4.1,-2.5,0.8,,,,,54.0,Grates Cove,10818
2014-04-11,7.2,-1.9,2.7,,,,,93.0,Grates Cove,10818
2014-04-12,8.6,-0.2,4.2,,,,,52.0,Grates Cove,10818
2014-04-13,5.9,-2.1,1.9,,,,,39.0,Grates Cove,10818
2014-04-14,2.5,-3.1,-0.3,,,,,69.0,Grates Cove,10818
2014-04-15,11.2,1.5,6.4,,,,,74.0,Grates Cove,10818
2014-04-16,15.8,1.5,8.7,,,,,74.0,Grates Cove,10818
2014-04-17,6.4,-3.2,1.6,,,,,41.0,Grates Cove,10818
2014-04-18,3.7,-3.9,-0.1,,,,,39.0,Grates Cove,10818
2014-04-19,-0.3,-2.7,-1.5,,,,,57.0,Grates Cove,10818
2014-04-20,0.6,-2.5,-1.0,,,,,67.0,Grates Cove,10818
2014-04-21,7.3,-2.5,2.4,,,,,46.0,Grates Cove,10818
2014-04-22,7.8,-1.0,3.4,,,,,33.0,Grates Cove,10818
2014-04-23,1.9,-0.8,0.6,,,,,52.0,Grates Cove,10818
2014-04-24,1.1,-0.5,0.3,,,,,69.0,Grates Cove,10818
2014-04-25,1.8,-0.4,0.7,,,,,67.0,Grates Cove,10818
2014-04-26,6.5,-0.4,3.1,,,,,,Grates Cove,10818
2014-04-27,2.5,0.6,1.6,,,,,41.0,Grates Cove,10818
2014-04-28,1.8,-0.2,0.8,,,,,57.0,Grates Cove,10818
2014-04-29,0.3,-1.3,-0.5,,,,,78.0,Grates Cove,10818
2014-04-30,-0.7,-3.2,-2.0,,,,,65.0,Grates Cove,10818
2014-05-01,8.1,-2.0,3.1,,,,,44.0,Grates Cove,10818
2014-05-02,3.3,-2.2,0.6,,,,,33.0,Grates Cove,10818
2014-05-03,6.5,-0.5,3.0,,,,,56.0,Grates Cove,10818
2014-05-04,6.5,-0.4,3.1,,,,,,Grates Cove,10818
2014-05-05,1.3,-0.5,0.4,,,,,59.0,Grates Cove,10818
2014-05-06,0.1,-0.6,-0.3,,,,,54.0,Grates Cove,10818
2014-05-07,2.7,-0.6,1.1,,,,,41.0,Grates Cove,10818
2014-05-08,0.8,-0.7,0.1,,,,,33.0,Grates Cove,10818
2014-05-09,8.1,-0.3,3.9,,,,,50.0,Grates Cove,10818
2014-05-10,8.0,2.4,5.2,,,,,91.0,Grates Cove,10818
2014-05-11,9.4,-1.1,4.2,,,,,63.0,Grates Cove,10818
2014-05-12,7.0,-0.9,3.1,,,,,,Grates Cove,10818
2014-05-13,3.9,-0.7,1.6,,,,,32.0,Grates Cove,10818
2014-05-14,3.5,-0.9,1.3,,,,,37.0,Grates Cove,10818
2014-05-15,9.3,-1.5,3.9,,,,,57.0,Grates Cove,10818
2014-05-16,17.7,4.3,11.0,,,,,46.0,Grates Cove,10818
2014-05-17,16.5,4.5,10.5,,,,,59.0,Grates Cove,10818
2014-05-18,8.7,2.2,5.5,,,,,37.0,Grates Cove,10818
2014-05-19,8.6,2.5,5.6,,,,,33.0,Grates Cove,10818
2014-05-20,9.2,2.3,5.8,,,,,44.0,Grates Cove,10818
2014-05-21,17.4,4.5,11.0,,,,,43.0,Grates Cove,10818
2014-05-22,12.3,3.1,7.7,,,,,54.0,Grates Cove,10818
2014-05-23,14.2,2.9,8.6,,,,,32.0,Grates Cove,10818
2014-05-24,10.2,2.8,6.5,,,,,,Grates Cove,10818
2014-05-25,5.4,2.4,3.9,,,,,,Grates Cove,10818
2014-05-26,3.7,2.7,3.2,,,,,57.0,Grates Cove,10818
2014-05-27,3.5,2.5,3.0,,,,,78.0,Grates Cove,10818
2014-05-28,3.0,1.7,2.4,,,,,78.0,Grates Cove,10818
2014-05-29,4.8,-1.4,1.7,,,,,39.0,Grates Cove,10818
2014-05-30,6.2,-1.3,2.5,,,,,,Grates Cove,10818
2014-05-31,8.0,0.4,4.2,,,,,33.0,Grates Cove,10818
2014-06-01,9.8,0.7,5.3,,,,,39.0,Grates Cove,10818
2014-06-02,16.4,4.1,10.3,,,,,50.0,Grates Cove,10818
2014-06-03,17.6,5.5,11.6,,,,,46.0,Grates Cove,10818
2014-06-04,15.6,5.1,10.4,,,,,57.0,Grates Cove,10818
2014-06-05,20.0,6.7,13.4,,,,,48.0,Grates Cove,10818
2014-06-06,18.9,8.1,13.5,,,,,48.0,Grates Cove,10818
2014-06-07,18.5,9.2,13.9,,,,,41.0,Grates Cove,10818
2014-06-08,11.6,4.5,8.1,,,,,35.0,Grates Cove,10818
2014-06-09,9.1,4.2,6.7,,,,,,Grates Cove,10818
2014-06-10,7.7,4.6,6.2,,,,,,Grates Cove,10818
2014-06-11,7.1,4.0,5.6,,,,,41.0,Grates Cove,10818
2014-06-12,6.5,4.1,5.3,,,,,59.0,Grates Cove,10818
2014-06-13,9.1,2.7,5.9,,,,,35.0,Grates Cove,10818
2014-06-14,18.2,7.3,12.8,,,,,39.0,Grates Cove,10818
2014-06-15,18.3,8.6,13.5,,,,,39.0,Grates Cove,10818
2014-06-16,12.4,6.3,9.4,,,,,83.0,Grates Cove,10818
2014-06-17,11.2,6.5,8.9,,,,,35.0,Grates Cove,10818
2014-06-18,19.0,8.5,13.8,,,,,,Grates Cove,10818
2014-06-19,14.8,6.5,10.7,,,,,72.0,Grates Cove,10818
2014-06-20,15.1,7.5,11.3,,,,,50.0,Grates Cove,10818
2014-06-21,13.0,6.2,9.6,,,,,39.0,Grates Cove,10818
2014-06-22,11.2,6.6,8.9,,,,,35.0,Grates Cove,10818
2014-06-23,19.5,8.8,14.2,,,,,50.0,Grates Cove,10818
2014-06-24,21.0,11.8,16.4,,,,,63.0,Grates Cove,10818
2014-06-25,16.3,12.0,14.2,,,,,69.0,Grates Cove,10818
2014-06-26,12.4,5.9,9.2,,,,,33.0,Grates Cove,10818
2014-06-27,11.0,6.0,8.5,,,,,33.0,Grates Cove,10818
2014-06-28,13.5,6.0,9.8,,,,,,Grates Cove,10818
2014-06-29,16.8,6.1,11.5,,,,,35.0,Grates Cove,10818
2014-06-30,20.2,6.7,13.5,,,,,43.0,Grates Cove,10818
2014-07-01,23.5,13.1,18.3,,,,,61.0,Grates Cove,10818
2014-07-02,22.3,13.5,17.9,,,,,67.0,Grates Cove,10818
2014-07-03,22.3,14.7,18.5,,,,,76.0,Grates Cove,10818
2014-07-04,23.5,15.9,19.7,,,,,69.0,Grates Cove,10818
2014-07-05,24.6,13.5,19.1,,,,,70.0,Grates Cove,10818
2014-07-06,19.0,12.1,15.6,,,,,74.0,Grates Cove,10818
2014-07-07,21.0,12.5,16.8,,,,,61.0,Grates Cove,10818
2014-07-08,19.8,12.8,16.3,,,,,63.0,Grates Cove,10818
2014-07-09,21.7,12.1,16.9,,,,,56.0,Grates Cove,10818
2014-07-10,24.1,16.2,20.2,,,,,59.0,Grates Cove,10818
2014-07-11,21.8,13.0,17.4,,,,,46.0,Grates Cove,10818
2014-07-12,23.3,15.4,19.4,,,,,44.0,Grates Cove,10818
2014-07-13,26.0,15.6,20.8,,,,,46.0,Grates Cove,10818
2014-07-14,21.9,15.4,18.7,,,,,57.0,Grates Cove,10818
2014-07-15,24.0,15.0,19.5,,,,,67.0,Grates Cove,10818
2014-07-16,23.2,15.4,19.3,,,,,63.0,Grates Cove,10818
2014-07-17,23.7,17.6,20.7,,,,,72.0,Grates Cove,10818
2014-07-18,23.5,15.0,19.3,,,,,69.0,Grates Cove,10818
2014-07-19,15.7,9.6,12.7,,,,,43.0,Grates Cove,10818
2014-07-20,25.7,10.7,18.2,,,,,48.0,Grates Cove,10818
2014-07-21,29.0,17.6,23.3,,,,,48.0,Grates Cove,10818
2014-07-22,26.4,17.4,21.9,,,,,52.0,Grates Cove,10818
2014-07-23,22.7,16.4,19.6,,,,,63.0,Grates Cove,10818
2014-07-24,23.4,14.9,19.2,,,,,61.0,Grates Cove,10818
2014-07-25,23.8,15.1,19.5,,,,,48.0,Grates Cove,10818
2014-07-26,23.0,15.4,19.2,,,,,41.0,Grates Cove,10818
2014-07-27,25.8,16.9,21.4,,,,,37.0,Grates Cove,10818
2014-07-28,24.6,13.8,19.2,,,,,37.0,Grates Cove,10818
2014-07-29,22.7,13.3,18.0,,,,,50.0,Grates Cove,10818
2014-07-30,28.4,19.3,23.9,,,,,52.0,Grates Cove,10818
2014-07-31,27.2,18.5,22.9,,,,,50.0,Grates Cove,10818
2014-08-01,23.8,19.1,21.5,,,,,52.0,Grates Cove,10818
2014-08-02,25.1,18.8,22.0,,,,,44.0,Grates Cove,10818
2014-08-03,26.3,17.9,22.1,,,,,57.0,Grates Cove,10818
2014-08-04,24.3,14.4,19.4,,,,,37.0,Grates Cove,10818
2014-08-05,20.2,14.5,17.4,,,,,39.0,Grates Cove,10818
2014-08-06,19.8,16.3,18.1,,,,,54.0,Grates Cove,10818
2014-08-07,17.9,16.1,17.0,,,,,32.0,Grates Cove,10818
2014-08-08,20.1,15.6,17.9,,,,,54.0,Grates Cove,10818
2014-08-09,19.4,14.6,17.0,,,,,43.0,Grates Cove,10818
2014-08-10,20.3,14.3,17.3,,,,,32.0,Grates Cove,10818
2014-08-11,18.2,14.6,16.4,,,,,37.0,Grates Cove,10818
2014-08-12,16.9,14.4,15.7,,,,,32.0,Grates Cove,10818
2014-08-13,18.5,14.4,16.5,,,,,35.0,Grates Cove,10818
2014-08-14,18.1,14.7,16.4,,,,,33.0,Grates Cove,10818
2014-08-15,18.1,14.5,16.3,,,,,,Grates Cove,10818
2014-08-16,19.3,13.2,16.3,,,,,,Grates Cove,10818
2014-08-17,18.5,14.1,16.3,,,,,46.0,Grates Cove,10818
2014-08-18,17.4,14.6,16.0,,,,,63.0,Grates Cove,10818
2014-08-19,22.0,14.9,18.5,,,,,69.0,Grates Cove,10818
2014-08-20,19.6,16.0,17.8,,,,,44.0,Grates Cove,10818
2014-08-21,17.8,13.2,15.5,,,,,46.0,Grates Cove,10818
2014-08-22,14.0,12.3,13.2,,,,,,Grates Cove,10818
2014-08-23,13.8,11.3,12.6,,,,,93.0,Grates Cove,10818
2014-08-24,14.9,11.1,13.0,,,,,41.0,Grates Cove,10818
2014-08-25,21.7,12.8,17.3,,,,,50.0,Grates Cove,10818
2014-08-26,18.2,12.4,15.3,,,,,52.0,Grates Cove,10818
2014-08-27,20.9,12.4,16.7,,,,,69.0,Grates Cove,10818
2014-08-28,12.6,11.4,12.0,,,,,67.0,Grates Cove,10818
2014-08-29,11.8,8.3,10.1,,,,,82.0,Grates Cove,10818
2014-08-30,19.2,8.2,13.7,,,,,74.0,Grates Cove,10818
2014-08-31,19.1,14.5,16.8,,,,,67.0,Grates Cove,10818
2014-09-01,17.4,10.2,13.8,,,,,46.0,Grates Cove,10818
2014-09-02,17.0,10.7,13.9,,,,,48.0,Grates Cove,10818
2014-09-03,17.8,11.7,14.8,,,,,65.0,Grates Cove,10818
2014-09-04,22.4,16.0,19.2,,,,,41.0,Grates Cove,10818
2014-09-05,22.4,11.4,16.9,,,,,41.0,Grates Cove,10818
2014-09-06,23.9,12.6,18.3,,,,,72.0,Grates Cove,10818
2014-09-07,20.3,12.9,16.6,,,,,67.0,Grates Cove,10818
2014-09-08,18.1,10.0,14.1,,,,,48.0,Grates Cove,10818
2014-09-09,19.0,10.0,14.5,,,,,41.0,Grates Cove,10818
2014-09-10,19.3,11.3,15.3,,,,,48.0,Grates Cove,10818
2014-09-11,19.9,14.0,17.0,,,,,63.0,Grates Cove,10818
2014-09-12,20.1,11.3,15.7,,,,,69.0,Grates Cove,10818
2014-09-13,15.9,6.9,11.4,,,,,44.0,Grates Cove,10818
2014-09-14,12.5,6.5,9.5,,,,,56.0,Grates Cove,10818
2014-09-15,12.5,10.3,11.4,,,,,46.0,Grates Cove,10818
2014-09-16,16.0,10.8,13.4,,,,,35.0,Grates Cove,10818
2014-09-17,18.3,11.2,14.8,,,,,33.0,Grates Cove,10818
2014-09-18,18.0,12.1,15.1,,,,,32.0,Grates Cove,10818
2014-09-19,17.5,7.2,12.4,,,,,52.0,Grates Cove,10818
2014-09-20,14.2,7.1,10.7,,,,,82.0,Grates Cove,10818
2014-09-21,19.2,13.7,16.5,,,,,76.0,Grates Cove,10818
2014-09-22,21.3,16.1,18.7,,,,,85.0,Grates Cove,10818
2014-09-23,19.7,9.2,14.5,,,,,70.0,Grates Cove,10818
2014-09-24,13.7,7.0,10.4,,,,,70.0,Grates Cove,10818
2014-09-25,16.3,7.4,11.9,,,,,78.0,Grates Cove,10818
2014-09-26,13.9,9.9,11.9,,,,,56.0,Grates Cove,10818
2014-09-27,13.6,7.2,10.4,,,,,70.0,Grates Cove,10818
2014-09-28,14.1,6.4,10.3,,,,,78.0,Grates Cove,10818
2014-09-29,8.3,5.3,6.8,,,,,50.0,Grates Cove,10818
2014-09-30,9.8,4.3,7.1,,,,,41.0,Grates Cove,10818
2014-10-01,13.0,5.6,9.3,,,,,39.0,Grates Cove,10818
2014-10-02,10.4,5.4,7.9,,,,,,Grates Cove,10818
2014-10-03,11.0,5.5,8.3,,,,,33.0,Grates Cove,10818
2014-10-04,13.3,5.6,9.5,,,,,,Grates Cove,10818
2014-10-05,13.6,6.3,10.0,,,,,46.0,Grates Cove,10818
2014-10-06,16.8,11.2,14.0,,,,,54.0,Grates Cove,10818
2014-10-07,15.8,7.2,11.5,,,,,,Grates Cove,10818
2014-10-08,15.6,7.6,11.6,,,,,57.0,Grates Cove,10818
2014-10-09,15.5,10.8,13.2,,,,,,Grates Cove,10818
2014-10-10,15.5,10.2,12.9,,,,,61.0,Grates Cove,10818
2014-10-11,14.4,9.4,11.9,,,,,41.0,Grates Cove,10818
2014-10-12,10.0,6.0,8.0,,,,,59.0,Grates Cove,10818
2014-10-13,10.2,5.8,8.0,,,,,59.0,Grates Cove,10818
2014-10-14,13.7,7.4,10.6,,,,,41.0,Grates Cove,10818
2014-10-15,15.5,9.7,12.6,,,,,78.0,Grates Cove,10818
2014-10-16,9.9,6.1,8.0,,,,,83.0,Grates Cove,10818
2014-10-17,11.5,5.7,8.6,,,,,,Grates Cove,10818
2014-10-18,17.6,11.3,14.5,,,,,85.0,Grates Cove,10818
2014-10-19,18.8,10.8,14.8,,,,,61.0,Grates Cove,10818
2014-10-20,17.8,8.3,13.1,,,,,83.0,Grates Cove,10818
2014-10-21,10.6,7.7,9.2,,,,,74.0,Grates Cove,10818
2014-10-22,10.5,4.4,7.5,,,,,,Grates Cove,10818
2014-10-23,11.2,4.5,7.9,,,,,,Grates Cove,10818
2014-10-24,9.9,8.2,9.1,,,,,48.0,Grates Cove,10818
2014-10-25,8.4,6.8,7.6,,,,,61.0,Grates Cove,10818
2014-10-26,8.0,6.7,7.4,,,,,59.0,Grates Cove,10818
2014-10-27,11.6,7.6,9.6,,,,,61.0,Grates Cove,10818
2014-10-28,8.7,5.5,7.1,,,,,82.0,Grates Cove,10818
2014-10-29,7.2,3.8,5.5,,,,,106.0,Grates Cove,10818
2014-10-30,15.3,7.2,11.3,,,,,74.0,Grates Cove,10818
2014-10-31,11.5,5.0,8.3,,,,,37.0,Grates Cove,10818
2014-11-01,8.3,5.0,6.7,,,,,50.0,Grates Cove,10818
2014-11-02,13.3,5.8,9.6,,,,,52.0,Grates Cove,10818
2014-11-03,18.6,8.2,13.4,,,,,80.0,Grates Cove,10818
2014-11-04,9.7,3.6,6.7,,,,,52.0,Grates Cove,10818
2014-11-05,8.6,2.1,5.4,,,,,65.0,Grates Cove,10818
2014-11-06,12.7,7.0,9.9,,,,,69.0,Grates Cove,10818
2014-11-07,13.0,5.8,9.4,,,,,69.0,Grates Cove,10818
2014-11-08,15.5,3.3,9.4,,,,,130.0,Grates Cove,10818
2014-11-09,7.2,4.0,5.6,,,,,89.0,Grates Cove,10818
2014-11-10,10.2,3.6,6.9,,,,,54.0,Grates Cove,10818
2014-11-11,6.3,1.1,3.7,,,,,63.0,Grates Cove,10818
2014-11-12,3.0,0.8,1.9,,,,,37.0,Grates Cove,10818
